2
Energy: 4678/8340
source POD, destination POD, #cores, #slots, successful,
1,17,1,2,1,
1,68,1,2,1,
1,72,1,2,1,
89,148,1,2,1,
1,81,1,2,1,
1,83,1,2,1,
1,116,1,2,1,
1,143,1,2,1,
2,42,1,2,1,
2,116,1,2,1,
2,123,1,2,1,
2,186,1,2,1,
3,1,1,2,1,
3,12,1,2,1,
3,17,1,2,1,
3,26,1,2,1,
3,59,1,2,1,
3,88,1,2,1,
3,124,1,2,1,
3,143,1,2,1,
3,149,1,2,1,
4,76,1,2,1,
4,77,1,2,1,
4,83,1,2,1,
4,142,1,2,1,
4,143,1,2,1,
4,154,1,2,1,
4,157,1,2,1,
4,161,1,2,1,
102,184,1,2,1,
5,52,1,2,1,
5,60,1,2,1,
5,64,1,2,1,
5,109,1,2,1,
5,114,1,2,1,
5,120,1,2,1,
5,154,1,2,1,
5,175,1,2,1,
5,191,1,2,1,
6,9,1,2,1,
6,194,1,2,1,
7,19,1,2,1,
7,28,1,2,1,
7,29,1,2,1,
7,64,1,2,1,
7,72,1,2,1,
7,74,1,2,1,
7,92,1,2,1,
7,107,1,2,1,
7,138,1,2,1,
7,144,1,2,1,
7,170,1,2,1,
67,117,1,2,1,
8,77,1,2,1,
8,118,1,2,1,
8,129,1,2,1,
24,12,1,2,1,
8,174,1,2,1,
8,184,1,2,1,
9,22,1,2,1,
9,80,1,2,1,
9,188,1,2,1,
111,2,1,2,1,
10,25,1,2,1,
10,63,1,2,1,
10,108,1,2,1,
15,73,1,2,1,
10,185,1,2,1,
11,19,1,2,1,
86,197,1,2,1,
11,71,1,2,1,
11,79,1,2,1,
11,86,1,2,1,
11,95,1,2,1,
11,112,1,2,1,
11,154,1,2,1,
11,158,1,2,1,
11,166,1,2,1,
11,184,1,2,1,
11,193,1,2,1,
12,88,1,2,1,
12,105,1,2,1,
12,123,1,2,1,
12,127,1,2,1,
12,165,1,2,1,
12,173,1,2,1,
13,8,1,2,1,
13,86,1,2,1,
13,138,1,2,1,
13,155,1,2,1,
13,160,1,2,1,
13,165,1,2,1,
13,184,1,2,1,
13,191,1,2,1,
14,36,1,2,1,
14,53,1,2,1,
14,80,1,2,1,
14,159,1,2,1,
14,164,1,2,1,
15,64,1,2,1,
10,158,1,2,1,
15,94,1,2,1,
15,103,1,2,1,
15,149,1,2,1,
16,0,1,2,1,
16,14,1,2,1,
16,15,1,2,1,
16,41,1,2,1,
16,58,1,2,1,
16,63,1,2,1,
16,74,1,2,1,
16,95,1,2,1,
16,147,1,2,1,
16,191,1,2,1,
17,18,1,2,1,
17,23,1,2,1,
17,41,1,2,1,
17,45,1,2,1,
17,49,1,2,1,
17,54,1,2,1,
17,64,1,2,1,
17,74,1,2,1,
17,99,1,2,1,
17,116,1,2,1,
17,144,1,2,1,
17,151,1,2,1,
17,170,1,2,1,
17,171,1,2,1,
17,173,1,2,1,
17,188,1,2,1,
17,194,1,2,1,
18,5,1,2,1,
18,19,1,2,1,
18,37,1,2,1,
18,65,1,2,1,
18,69,1,2,1,
18,75,1,2,1,
18,76,1,2,1,
18,105,1,2,1,
18,138,1,2,1,
18,150,1,2,1,
18,151,1,2,1,
18,155,1,2,1,
18,158,1,2,1,
18,167,1,2,1,
19,9,1,2,1,
39,132,1,2,1,
19,44,1,2,1,
19,87,1,2,1,
19,97,1,2,1,
19,111,1,2,1,
19,118,1,2,1,
19,144,1,2,1,
19,156,1,2,1,
19,160,1,2,1,
19,173,1,2,1,
19,193,1,2,1,
20,25,1,2,1,
20,42,1,2,1,
20,45,1,2,1,
20,51,1,2,1,
20,53,1,2,1,
20,63,1,2,1,
20,77,1,2,1,
20,93,1,2,1,
20,117,1,2,1,
20,127,1,2,1,
20,130,1,2,1,
20,138,1,2,1,
20,140,1,2,1,
21,17,1,2,1,
21,52,1,2,1,
21,62,1,2,1,
21,67,1,2,1,
21,81,1,2,1,
21,116,1,2,1,
21,141,1,2,1,
21,151,1,2,1,
198,37,1,2,1,
22,60,1,2,1,
22,61,1,2,1,
22,73,1,2,1,
22,82,1,2,1,
22,150,1,2,1,
22,169,1,2,1,
23,74,1,2,1,
23,129,1,2,1,
23,130,1,2,1,
23,132,1,2,1,
23,161,1,2,1,
23,177,1,2,1,
24,2,1,2,1,
24,5,1,2,1,
124,140,1,2,1,
24,32,1,2,1,
115,64,1,2,1,
24,75,1,2,1,
24,95,1,2,1,
24,101,1,2,1,
24,152,1,2,1,
24,153,1,2,1,
39,160,1,2,1,
26,7,1,2,1,
26,17,1,2,1,
26,126,1,2,1,
26,135,1,2,1,
26,180,1,2,1,
27,78,1,2,1,
27,146,1,2,1,
27,158,1,2,1,
28,164,1,2,1,
28,199,1,2,1,
29,14,1,2,1,
29,57,1,2,1,
29,142,1,2,1,
30,28,1,2,1,
30,104,1,2,1,
30,115,1,2,1,
30,169,1,2,1,
31,37,1,2,1,
31,54,1,2,1,
31,69,1,2,1,
79,36,1,2,1,
31,86,1,2,1,
31,96,1,2,1,
31,118,1,2,1,
31,156,1,2,1,
31,161,1,2,1,
32,23,1,2,1,
32,33,1,2,1,
32,54,1,2,1,
32,79,1,2,1,
32,113,1,2,1,
32,128,1,2,1,
32,186,1,2,1,
32,190,1,2,1,
33,1,1,2,1,
33,77,1,2,1,
33,89,1,2,1,
33,108,1,2,1,
33,112,1,2,1,
33,113,1,2,1,
33,157,1,2,1,
34,76,1,2,1,
35,4,1,2,1,
35,25,1,2,1,
35,27,1,2,1,
35,41,1,2,1,
35,44,1,2,1,
35,60,1,2,1,
35,72,1,2,1,
35,85,1,2,1,
35,86,1,2,1,
35,87,1,2,1,
180,0,1,2,1,
35,156,1,2,1,
35,168,1,2,1,
35,178,1,2,1,
35,179,1,2,1,
36,9,1,2,1,
36,24,1,2,1,
36,44,1,2,1,
36,85,1,2,1,
36,140,1,2,1,
36,158,1,2,1,
37,0,1,2,1,
37,64,1,2,1,
37,65,1,2,1,
37,76,1,2,1,
37,80,1,2,1,
37,96,1,2,1,
37,103,1,2,1,
198,101,1,2,1,
38,111,1,2,1,
38,154,1,2,1,
38,185,1,2,1,
39,3,1,2,1,
39,29,1,2,1,
39,67,1,2,1,
39,92,1,2,1,
39,109,1,2,1,
39,114,1,2,1,
39,128,1,2,1,
39,131,1,2,1,
19,14,1,2,1,
39,141,1,2,1,
24,183,1,2,1,
39,188,1,2,1,
40,177,1,2,1,
41,15,1,2,1,
41,20,1,2,1,
41,78,1,2,1,
41,99,1,2,1,
41,137,1,2,1,
41,171,1,2,1,
42,0,1,2,1,
42,19,1,2,1,
42,41,1,2,1,
195,117,1,2,1,
42,80,1,2,1,
42,82,1,2,1,
42,134,1,2,1,
42,139,1,2,1,
42,158,1,2,1,
42,174,1,2,1,
42,176,1,2,1,
42,179,1,2,1,
42,182,1,2,1,
42,192,1,2,1,
43,50,1,2,1,
43,129,1,2,1,
45,74,1,2,1,
46,10,1,2,1,
46,63,1,2,1,
46,84,1,2,1,
47,29,1,2,1,
47,94,1,2,1,
48,95,1,2,1,
48,108,1,2,1,
48,125,1,2,1,
48,156,1,2,1,
49,24,1,2,1,
49,36,1,2,1,
49,42,1,2,1,
49,67,1,2,1,
49,136,1,2,1,
49,140,1,2,1,
49,152,1,2,1,
49,192,1,2,1,
50,28,1,2,1,
50,31,1,2,1,
50,52,1,2,1,
50,64,1,2,1,
50,103,1,2,1,
51,119,1,2,1,
52,31,1,2,1,
52,46,1,2,1,
52,67,1,2,1,
52,90,1,2,1,
52,95,1,2,1,
52,120,1,2,1,
52,126,1,2,1,
52,131,1,2,1,
52,188,1,2,1,
52,197,1,2,1,
52,198,1,2,1,
53,7,1,2,1,
53,21,1,2,1,
53,48,1,2,1,
53,65,1,2,1,
53,75,1,2,1,
53,86,1,2,1,
53,88,1,2,1,
53,103,1,2,1,
53,119,1,2,1,
53,135,1,2,1,
53,146,1,2,1,
53,182,1,2,1,
53,188,1,2,1,
54,11,1,2,1,
54,27,1,2,1,
54,28,1,2,1,
54,29,1,2,1,
54,30,1,2,1,
54,33,1,2,1,
54,41,1,2,1,
54,63,1,2,1,
54,76,1,2,1,
54,110,1,2,1,
54,111,1,2,1,
54,129,1,2,1,
54,142,1,2,1,
54,150,1,2,1,
54,163,1,2,1,
54,183,1,2,1,
54,189,1,2,1,
55,9,1,2,1,
55,43,1,2,1,
55,58,1,2,1,
55,65,1,2,1,
55,126,1,2,1,
55,135,1,2,1,
55,161,1,2,1,
55,184,1,2,1,
55,191,1,2,1,
170,122,1,2,1,
57,89,1,2,1,
57,93,1,2,1,
57,110,1,2,1,
57,112,1,2,1,
57,135,1,2,1,
57,136,1,2,1,
57,156,1,2,1,
57,161,1,2,1,
57,188,1,2,1,
58,174,1,2,1,
60,0,1,2,1,
191,102,1,2,1,
61,47,1,2,1,
61,170,1,2,1,
62,46,1,2,1,
62,48,1,2,1,
62,74,1,2,1,
62,103,1,2,1,
62,121,1,2,1,
62,139,1,2,1,
62,166,1,2,1,
62,180,1,2,1,
62,190,1,2,1,
63,4,1,2,1,
63,23,1,2,1,
63,46,1,2,1,
63,99,1,2,1,
63,103,1,2,1,
63,108,1,2,1,
64,101,1,2,1,
65,20,1,2,1,
65,43,1,2,1,
65,70,1,2,1,
65,94,1,2,1,
65,114,1,2,1,
65,120,1,2,1,
65,122,1,2,1,
65,132,1,2,1,
65,166,1,2,1,
65,177,1,2,1,
66,1,1,2,1,
66,14,1,2,1,
66,33,1,2,1,
66,38,1,2,1,
66,47,1,2,1,
66,94,1,2,1,
66,96,1,2,1,
66,101,1,2,1,
66,114,1,2,1,
66,117,1,2,1,
66,130,1,2,1,
66,143,1,2,1,
66,152,1,2,1,
67,15,1,2,1,
67,35,1,2,1,
67,47,1,2,1,
67,86,1,2,1,
67,111,1,2,1,
67,114,1,2,1,
7,185,1,2,1,
67,120,1,2,1,
67,134,1,2,1,
67,177,1,2,1,
68,99,1,2,1,
69,19,1,2,1,
69,80,1,2,1,
69,98,1,2,1,
69,176,1,2,1,
69,193,1,2,1,
70,78,1,2,1,
70,174,1,2,1,
70,180,1,2,1,
70,191,1,2,1,
71,0,1,2,1,
71,8,1,2,1,
71,64,1,2,1,
71,65,1,2,1,
95,129,1,2,1,
189,30,1,2,1,
95,190,1,2,1,
96,132,1,2,1,
96,136,1,2,1,
96,142,1,2,1,
96,174,1,2,1,
96,187,1,2,1,
97,2,1,2,1,
97,28,1,2,1,
97,34,1,2,1,
97,56,1,2,1,
97,76,1,2,1,
97,115,1,2,1,
97,119,1,2,1,
97,123,1,2,1,
97,162,1,2,1,
97,193,1,2,1,
98,31,1,2,1,
129,112,1,2,1,
129,142,1,2,1,
129,150,1,2,1,
129,186,1,2,1,
130,70,1,2,1,
130,169,1,2,1,
130,188,1,2,1,
130,193,1,2,1,
131,7,1,2,1,
131,13,1,2,1,
131,23,1,2,1,
131,37,1,2,1,
131,79,1,2,1,
131,84,1,2,1,
131,85,1,2,1,
131,86,1,2,1,
131,140,1,2,1,
131,158,1,2,1,
131,159,1,2,1,
131,192,1,2,1,
132,32,1,2,1,
132,71,1,2,1,
137,194,1,2,1,
170,93,1,2,1,
132,158,1,2,1,
132,176,1,2,1,
132,179,1,2,1,
132,183,1,2,1,
133,40,1,2,1,
133,85,1,2,1,
133,87,1,2,1,
133,88,1,2,1,
134,0,1,2,1,
134,4,1,2,1,
134,16,1,2,1,
134,51,1,2,1,
134,71,1,2,1,
134,113,1,2,1,
135,6,1,2,1,
135,24,1,2,1,
135,47,1,2,1,
135,51,1,2,1,
135,84,1,2,1,
135,97,1,2,1,
115,87,1,2,1,
135,115,1,2,1,
135,122,1,2,1,
135,140,1,2,1,
135,142,1,2,1,
135,194,1,2,1,
135,196,1,2,1,
136,8,1,2,1,
136,27,1,2,1,
136,43,1,2,1,
136,65,1,2,1,
136,74,1,2,1,
136,81,1,2,1,
136,89,1,2,1,
136,111,1,2,1,
136,133,1,2,1,
137,22,1,2,1,
137,29,1,2,1,
137,50,1,2,1,
137,149,1,2,1,
137,159,1,2,1,
137,168,1,2,1,
137,177,1,2,1,
137,185,1,2,1,
132,122,1,2,1,
140,45,1,2,1,
140,129,1,2,1,
141,26,1,2,1,
141,50,1,2,1,
141,51,1,2,1,
141,52,1,2,1,
141,66,1,2,1,
141,95,1,2,1,
141,109,1,2,1,
141,126,1,2,1,
141,143,1,2,1,
141,144,1,2,1,
141,167,1,2,1,
72,127,1,2,1,
141,184,1,2,1,
142,21,1,2,1,
142,55,1,2,1,
142,96,1,2,1,
142,102,1,2,1,
142,129,1,2,1,
142,172,1,2,1,
143,121,1,2,1,
143,122,1,2,1,
143,159,1,2,1,
144,36,1,2,1,
144,40,1,2,1,
144,70,1,2,1,
144,108,1,2,1,
144,183,1,2,1,
145,15,1,2,1,
145,26,1,2,1,
145,62,1,2,1,
145,75,1,2,1,
145,101,1,2,1,
145,110,1,2,1,
145,125,1,2,1,
145,142,1,2,1,
145,155,1,2,1,
145,169,1,2,1,
145,199,1,2,1,
146,12,1,2,1,
146,37,1,2,1,
146,38,1,2,1,
146,42,1,2,1,
146,61,1,2,1,
146,113,1,2,1,
146,131,1,2,1,
146,140,1,2,1,
147,67,1,2,1,
147,70,1,2,1,
147,71,1,2,1,
147,158,1,2,1,
88,35,1,2,1,
149,37,1,2,1,
149,116,1,2,1,
149,120,1,2,1,
150,14,1,2,1,
83,39,1,2,1,
150,26,1,2,1,
150,44,1,2,1,
150,45,1,2,1,
150,65,1,2,1,
150,87,1,2,1,
150,107,1,2,1,
150,112,1,2,1,
150,132,1,2,1,
150,134,1,2,1,
150,146,1,2,1,
183,34,1,2,1,
151,0,1,2,1,
151,16,1,2,1,
151,44,1,2,1,
151,142,1,2,1,
151,187,1,2,1,
152,13,1,2,1,
152,29,1,2,1,
152,79,1,2,1,
152,153,1,2,1,
152,188,1,2,1,
153,11,1,2,1,
153,48,1,2,1,
153,60,1,2,1,
153,68,1,2,1,
153,96,1,2,1,
153,110,1,2,1,
153,116,1,2,1,
153,117,1,2,1,
153,119,1,2,1,
153,126,1,2,1,
153,173,1,2,1,
153,187,1,2,1,
153,192,1,2,1,
154,52,1,2,1,
154,67,1,2,1,
154,89,1,2,1,
154,105,1,2,1,
154,136,1,2,1,
154,150,1,2,1,
154,169,1,2,1,
154,183,1,2,1,
155,23,1,2,1,
155,60,1,2,1,
155,101,1,2,1,
156,19,1,2,1,
156,27,1,2,1,
156,34,1,2,1,
156,50,1,2,1,
156,111,1,2,1,
156,132,1,2,1,
157,69,1,2,1,
157,134,1,2,1,
157,165,1,2,1,
158,98,1,2,1,
159,11,1,2,1,
159,16,1,2,1,
159,21,1,2,1,
159,39,1,2,1,
159,72,1,2,1,
159,83,1,2,1,
159,102,1,2,1,
159,104,1,2,1,
159,118,1,2,1,
159,119,1,2,1,
159,124,1,2,1,
159,125,1,2,1,
159,139,1,2,1,
159,149,1,2,1,
159,150,1,2,1,
159,183,1,2,1,
160,10,1,2,1,
160,13,1,2,1,
160,28,1,2,1,
160,38,1,2,1,
160,47,1,2,1,
160,62,1,2,1,
160,79,1,2,1,
160,85,1,2,1,
160,96,1,2,1,
160,164,1,2,1,
160,189,1,2,1,
161,6,1,2,1,
161,20,1,2,1,
161,23,1,2,1,
161,49,1,2,1,
161,51,1,2,1,
161,58,1,2,1,
161,95,1,2,1,
161,131,1,2,1,
161,158,1,2,1,
161,166,1,2,1,
161,178,1,2,1,
161,179,1,2,1,
162,36,1,2,1,
162,56,1,2,1,
162,84,1,2,1,
162,138,1,2,1,
162,198,1,2,1,
163,14,1,2,1,
163,21,1,2,1,
163,49,1,2,1,
163,89,1,2,1,
163,126,1,2,1,
89,167,1,2,1,
164,0,1,2,1,
164,25,1,2,1,
166,63,1,2,1,
166,99,1,2,1,
166,130,1,2,1,
167,15,1,2,1,
167,30,1,2,1,
167,79,1,2,1,
167,136,1,2,1,
167,137,1,2,1,
167,152,1,2,1,
167,187,1,2,1,
168,8,1,2,1,
168,11,1,2,1,
168,93,1,2,1,
168,104,1,2,1,
168,150,1,2,1,
168,152,1,2,1,
168,166,1,2,1,
100,33,1,2,1,
169,25,1,2,1,
169,48,1,2,1,
170,7,1,2,1,
170,17,1,2,1,
170,23,1,2,1,
170,36,1,2,1,
170,79,1,2,1,
132,154,1,2,1,
170,96,1,2,1,
170,107,1,2,1,
170,118,1,2,1,
170,121,1,2,1,
55,196,1,2,1,
170,124,1,2,1,
170,139,1,2,1,
170,184,1,2,1,
170,190,1,2,1,
170,195,1,2,1,
171,5,1,2,1,
171,9,1,2,1,
171,30,1,2,1,
171,70,1,2,1,
171,97,1,2,1,
171,109,1,2,1,
171,189,1,2,1,
172,20,1,2,1,
172,86,1,2,1,
172,90,1,2,1,
172,114,1,2,1,
172,165,1,2,1,
173,24,1,2,1,
173,39,1,2,1,
173,95,1,2,1,
173,196,1,2,1,
174,14,1,2,1,
174,23,1,2,1,
174,34,1,2,1,
37,181,1,2,1,
198,123,1,2,1,
198,131,1,2,1,
198,151,1,2,1,
198,164,1,2,1,
198,166,1,2,1,
198,188,1,2,1,
198,189,1,2,1,
199,19,1,2,1,
199,34,1,2,1,
199,46,1,2,1,
199,52,1,2,1,
199,64,1,2,1,
199,82,1,2,1,
199,90,1,2,1,
199,98,1,2,1,
199,99,1,2,1,
199,102,1,2,1,
199,138,1,2,1,
199,152,1,2,1,
199,156,1,2,1,
199,159,1,2,1,
199,162,1,2,1,
199,171,1,2,1,
199,197,1,2,1,
0,23,1,5,1,
0,75,1,5,1,
1,5,1,5,1,
1,9,1,5,1,
1,32,1,5,1,
1,48,1,5,1,
1,49,1,5,1,
1,59,1,5,1,
1,73,1,5,1,
1,75,1,5,1,
1,78,1,5,1,
1,105,1,5,1,
1,153,1,5,1,
1,169,1,5,1,
106,171,1,5,1,
1,192,1,5,1,
2,44,1,5,1,
2,66,1,5,1,
2,75,1,5,1,
2,117,1,5,1,
2,140,1,5,1,
2,177,1,5,1,
3,13,1,5,1,
3,27,1,5,1,
3,42,1,5,1,
3,109,1,5,1,
3,141,1,5,1,
3,157,1,5,1,
4,19,1,5,1,
4,91,1,5,1,
4,104,1,5,1,
4,109,1,5,1,
4,181,1,5,1,
4,189,1,5,1,
4,192,1,5,1,
5,37,1,5,1,
5,92,1,5,1,
5,111,1,5,1,
5,133,1,5,1,
5,184,1,5,1,
5,193,1,5,1,
6,16,1,5,1,
7,31,1,5,1,
7,60,1,5,1,
7,77,1,5,1,
7,117,1,5,1,
7,131,1,5,1,
7,139,1,5,1,
7,143,1,5,1,
7,149,1,5,1,
7,151,1,5,1,
8,0,1,5,1,
8,12,1,5,1,
8,14,1,5,1,
8,23,1,5,1,
8,95,1,5,1,
8,102,1,5,1,
9,42,1,5,1,
189,79,1,5,1,
23,51,1,5,1,
10,29,1,5,1,
10,39,1,5,1,
10,76,1,5,1,
10,78,1,5,1,
10,84,1,5,1,
10,87,1,5,1,
125,153,1,5,1,
11,48,1,5,1,
11,169,1,5,1,
11,176,1,5,1,
11,181,1,5,1,
12,25,1,5,1,
12,49,1,5,1,
12,80,1,5,1,
12,117,1,5,1,
12,140,1,5,1,
17,73,1,5,1,
13,42,1,5,1,
13,73,1,5,1,
13,134,1,5,1,
13,144,1,5,1,
13,177,1,5,1,
14,49,1,5,1,
14,52,1,5,1,
14,75,1,5,1,
14,128,1,5,1,
14,132,1,5,1,
14,145,1,5,1,
14,154,1,5,1,
14,158,1,5,1,
14,179,1,5,1,
14,195,1,5,1,
15,9,1,5,1,
15,17,1,5,1,
15,38,1,5,1,
15,39,1,5,1,
15,111,1,5,1,
15,129,1,5,1,
15,171,1,5,1,
15,173,1,5,1,
15,192,1,5,1,
16,13,1,5,1,
16,17,1,5,1,
16,50,1,5,1,
16,53,1,5,1,
16,94,1,5,1,
16,175,1,5,1,
16,183,1,5,1,
17,5,1,5,1,
17,57,1,5,1,
12,191,1,5,1,
17,102,1,5,1,
17,112,1,5,1,
18,11,1,5,1,
18,25,1,5,1,
18,26,1,5,1,
18,45,1,5,1,
18,95,1,5,1,
18,98,1,5,1,
18,163,1,5,1,
36,39,1,5,1,
18,196,1,5,1,
19,4,1,5,1,
19,12,1,5,1,
19,18,1,5,1,
19,31,1,5,1,
19,34,1,5,1,
19,39,1,5,1,
19,41,1,5,1,
19,63,1,5,1,
111,177,1,5,1,
19,95,1,5,1,
19,104,1,5,1,
19,108,1,5,1,
19,120,1,5,1,
19,137,1,5,1,
19,177,1,5,1,
19,178,1,5,1,
20,27,1,5,1,
20,32,1,5,1,
20,80,1,5,1,
20,85,1,5,1,
20,91,1,5,1,
20,107,1,5,1,
20,146,1,5,1,
152,149,1,5,1,
20,190,1,5,1,
21,38,1,5,1,
21,49,1,5,1,
21,71,1,5,1,
21,92,1,5,1,
21,126,1,5,1,
21,135,1,5,1,
21,158,1,5,1,
21,159,1,5,1,
21,167,1,5,1,
21,174,1,5,1,
21,175,1,5,1,
21,183,1,5,1,
22,23,1,5,1,
22,47,1,5,1,
22,71,1,5,1,
22,94,1,5,1,
22,108,1,5,1,
121,122,1,5,1,
22,183,1,5,1,
22,188,1,5,1,
23,8,1,5,1,
9,183,1,5,1,
23,100,1,5,1,
23,119,1,5,1,
23,156,1,5,1,
24,65,1,5,1,
24,66,1,5,1,
24,74,1,5,1,
24,99,1,5,1,
24,106,1,5,1,
24,148,1,5,1,
24,150,1,5,1,
24,163,1,5,1,
26,24,1,5,1,
26,27,1,5,1,
26,41,1,5,1,
26,48,1,5,1,
26,70,1,5,1,
26,78,1,5,1,
26,120,1,5,1,
26,134,1,5,1,
26,185,1,5,1,
27,0,1,5,1,
27,43,1,5,1,
27,186,1,5,1,
27,189,1,5,1,
28,65,1,5,1,
28,76,1,5,1,
28,115,1,5,1,
28,145,1,5,1,
29,32,1,5,1,
29,116,1,5,1,
29,166,1,5,1,
29,172,1,5,1,
29,192,1,5,1,
30,22,1,5,1,
30,35,1,5,1,
30,66,1,5,1,
30,131,1,5,1,
30,183,1,5,1,
31,25,1,5,1,
31,34,1,5,1,
31,53,1,5,1,
31,59,1,5,1,
31,66,1,5,1,
31,68,1,5,1,
31,84,1,5,1,
31,166,1,5,1,
31,196,1,5,1,
32,36,1,5,1,
32,57,1,5,1,
32,163,1,5,1,
33,23,1,5,1,
33,32,1,5,1,
33,85,1,5,1,
33,159,1,5,1,
33,178,1,5,1,
34,81,1,5,1,
35,10,1,5,1,
35,36,1,5,1,
35,43,1,5,1,
35,64,1,5,1,
35,66,1,5,1,
35,101,1,5,1,
35,106,1,5,1,
35,137,1,5,1,
35,148,1,5,1,
35,162,1,5,1,
35,172,1,5,1,
35,192,1,5,1,
36,7,1,5,1,
18,176,1,5,1,
36,110,1,5,1,
37,20,1,5,1,
37,23,1,5,1,
37,42,1,5,1,
37,147,1,5,1,
37,197,1,5,1,
38,59,1,5,1,
38,139,1,5,1,
38,152,1,5,1,
39,7,1,5,1,
158,124,1,5,1,
39,69,1,5,1,
39,117,1,5,1,
53,193,1,5,1,
39,155,1,5,1,
39,176,1,5,1,
73,106,1,5,1,
40,51,1,5,1,
40,81,1,5,1,
40,122,1,5,1,
40,146,1,5,1,
40,193,1,5,1,
41,8,1,5,1,
41,22,1,5,1,
41,123,1,5,1,
41,134,1,5,1,
41,170,1,5,1,
41,172,1,5,1,
42,21,1,5,1,
42,51,1,5,1,
42,86,1,5,1,
42,88,1,5,1,
42,91,1,5,1,
42,107,1,5,1,
42,122,1,5,1,
153,191,1,5,1,
42,133,1,5,1,
42,135,1,5,1,
42,137,1,5,1,
42,140,1,5,1,
42,145,1,5,1,
42,197,1,5,1,
43,12,1,5,1,
43,45,1,5,1,
43,119,1,5,1,
43,128,1,5,1,
43,176,1,5,1,
44,34,1,5,1,
44,52,1,5,1,
44,163,1,5,1,
45,132,1,5,1,
49,28,1,5,1,
49,118,1,5,1,
49,188,1,5,1,
49,195,1,5,1,
50,37,1,5,1,
50,132,1,5,1,
50,137,1,5,1,
50,161,1,5,1,
51,15,1,5,1,
51,99,1,5,1,
51,174,1,5,1,
52,86,1,5,1,
52,87,1,5,1,
52,132,1,5,1,
52,144,1,5,1,
52,145,1,5,1,
52,154,1,5,1,
52,189,1,5,1,
52,195,1,5,1,
53,11,1,5,1,
53,19,1,5,1,
53,49,1,5,1,
53,63,1,5,1,
62,193,1,5,1,
53,99,1,5,1,
53,128,1,5,1,
53,156,1,5,1,
53,162,1,5,1,
53,164,1,5,1,
53,184,1,5,1,
135,103,1,5,1,
54,16,1,5,1,
54,20,1,5,1,
54,37,1,5,1,
54,74,1,5,1,
54,131,1,5,1,
54,155,1,5,1,
74,34,1,5,1,
54,169,1,5,1,
54,192,1,5,1,
55,31,1,5,1,
55,50,1,5,1,
55,99,1,5,1,
56,83,1,5,1,
56,144,1,5,1,
57,95,1,5,1,
58,17,1,5,1,
58,21,1,5,1,
58,26,1,5,1,
58,37,1,5,1,
58,80,1,5,1,
58,97,1,5,1,
58,111,1,5,1,
58,143,1,5,1,
58,167,1,5,1,
58,184,1,5,1,
59,169,1,5,1,
60,129,1,5,1,
88,5,1,5,1,
60,193,1,5,1,
61,75,1,5,1,
61,160,1,5,1,
62,2,1,5,1,
62,7,1,5,1,
62,14,1,5,1,
62,17,1,5,1,
62,30,1,5,1,
62,50,1,5,1,
62,93,1,5,1,
62,100,1,5,1,
62,114,1,5,1,
62,158,1,5,1,
62,163,1,5,1,
62,176,1,5,1,
53,84,1,5,1,
63,0,1,5,1,
63,57,1,5,1,
63,90,1,5,1,
63,186,1,5,1,
64,26,1,5,1,
64,144,1,5,1,
64,172,1,5,1,
65,37,1,5,1,
84,69,1,5,1,
65,80,1,5,1,
65,91,1,5,1,
65,161,1,5,1,
65,183,1,5,1,
66,3,1,5,1,
66,6,1,5,1,
66,32,1,5,1,
66,42,1,5,1,
66,60,1,5,1,
66,75,1,5,1,
66,78,1,5,1,
66,127,1,5,1,
66,131,1,5,1,
66,138,1,5,1,
66,165,1,5,1,
66,183,1,5,1,
67,88,1,5,1,
67,124,1,5,1,
67,196,1,5,1,
68,120,1,5,1,
69,48,1,5,1,
69,64,1,5,1,
69,95,1,5,1,
69,128,1,5,1,
69,141,1,5,1,
69,185,1,5,1,
69,196,1,5,1,
70,123,1,5,1,
71,23,1,5,1,
71,26,1,5,1,
71,128,1,5,1,
71,143,1,5,1,
71,168,1,5,1,
71,175,1,5,1,
72,26,1,5,1,
72,34,1,5,1,
72,110,1,5,1,
72,117,1,5,1,
72,133,1,5,1,
72,187,1,5,1,
73,26,1,5,1,
40,50,1,5,1,
73,126,1,5,1,
73,197,1,5,1,
74,17,1,5,1,
74,23,1,5,1,
95,187,1,5,1,
74,124,1,5,1,
74,152,1,5,1,
74,166,1,5,1,
74,175,1,5,1,
74,184,1,5,1,
75,65,1,5,1,
75,105,1,5,1,
75,130,1,5,1,
75,170,1,5,1,
75,182,1,5,1,
75,190,1,5,1,
76,9,1,5,1,
76,15,1,5,1,
76,89,1,5,1,
76,114,1,5,1,
76,116,1,5,1,
77,67,1,5,1,
77,163,1,5,1,
77,188,1,5,1,
78,38,1,5,1,
78,52,1,5,1,
78,96,1,5,1,
78,103,1,5,1,
78,105,1,5,1,
78,131,1,5,1,
78,144,1,5,1,
78,161,1,5,1,
79,56,1,5,1,
79,77,1,5,1,
79,89,1,5,1,
79,124,1,5,1,
79,132,1,5,1,
80,17,1,5,1,
80,65,1,5,1,
80,66,1,5,1,
80,72,1,5,1,
80,73,1,5,1,
80,92,1,5,1,
80,142,1,5,1,
80,145,1,5,1,
80,148,1,5,1,
80,167,1,5,1,
80,185,1,5,1,
81,0,1,5,1,
81,6,1,5,1,
181,172,1,5,1,
81,30,1,5,1,
81,66,1,5,1,
81,89,1,5,1,
81,166,1,5,1,
81,182,1,5,1,
82,2,1,5,1,
